team,season,game_date,points,is_home,goals_for,goals_against,cum_points,games_played,elimination_date,clinch_date,trade_deadline
NYR,20222023,2022-12-20,0,FALSE,2,3,41,34,NA,2023-03-23,2023-03-03
NYR,20222023,2022-12-22,2,TRUE,5,3,43,35,NA,2023-03-23,2023-03-03
NYR,20222023,2022-12-27,0,TRUE,0,4,43,36,NA,2023-03-23,2023-03-03
NYR,20222023,2022-12-29,1,FALSE,1,2,44,37,NA,2023-03-23,2023-03-03
NYR,20222023,2023-01-01,2,FALSE,5,3,46,38,NA,2023-03-23,2023-03-03
NYR,20222023,2023-01-03,2,TRUE,5,3,48,39,NA,2023-03-23,2023-03-03
NYR,20222023,2023-01-05,2,FALSE,4,1,50,40,NA,2023-03-23,2023-03-03
NYR,20222023,2023-01-07,1,FALSE,3,4,51,41,NA,2023-03-23,2023-03-03
NYR,20222023,2023-01-10,2,TRUE,4,3,53,42,NA,2023-03-23,2023-03-03
NYR,20222023,2023-01-12,2,TRUE,2,1,55,43,NA,2023-03-23,2023-03-03
NYR,20222023,2023-01-15,0,TRUE,1,2,55,44,NA,2023-03-23,2023-03-03
NYR,20222023,2023-01-16,2,FALSE,3,1,57,45,NA,2023-03-23,2023-03-03
NYR,20222023,2023-01-19,0,TRUE,1,3,57,46,NA,2023-03-23,2023-03-03
NYR,20222023,2023-01-23,2,TRUE,6,2,59,47,NA,2023-03-23,2023-03-03
NYR,20222023,2023-01-25,1,FALSE,2,3,60,48,NA,2023-03-23,2023-03-03
NYR,20222023,2023-01-27,2,TRUE,4,1,62,49,NA,2023-03-23,2023-03-03
NYR,20222023,2023-02-06,2,TRUE,5,4,64,50,NA,2023-03-23,2023-03-03
NYR,20222023,2023-02-08,2,TRUE,4,3,66,51,NA,2023-03-23,2023-03-03
NYR,20222023,2023-02-10,2,TRUE,6,3,68,52,NA,2023-03-23,2023-03-03
NYR,20222023,2023-02-11,2,FALSE,6,2,70,53,NA,2023-03-23,2023-03-03
NYR,20222023,2023-02-15,2,FALSE,6,4,72,54,NA,2023-03-23,2023-03-03
NYR,20222023,2023-02-17,2,FALSE,5,4,74,55,NA,2023-03-23,2023-03-03
NYR,20222023,2023-02-18,1,FALSE,2,3,75,56,NA,2023-03-23,2023-03-03
NYR,20222023,2023-02-20,0,TRUE,1,4,75,57,NA,2023-03-23,2023-03-03
NYR,20222023,2023-02-23,0,FALSE,1,4,75,58,NA,2023-03-23,2023-03-03
NYR,20222023,2023-02-25,0,FALSE,3,6,75,59,NA,2023-03-23,2023-03-03
NYR,20222023,2023-02-26,2,TRUE,5,2,77,60,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-01,2,FALSE,3,2,79,61,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-02,0,TRUE,3,5,79,62,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-04,0,FALSE,2,4,79,63,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-09,2,FALSE,4,3,81,64,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-11,2,FALSE,2,1,83,65,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-12,1,FALSE,2,3,84,66,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-14,2,TRUE,5,3,86,67,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-16,2,TRUE,4,2,88,68,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-18,2,TRUE,6,0,90,69,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-19,2,TRUE,7,0,92,70,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-21,0,TRUE,2,3,92,71,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-23,2,FALSE,2,1,94,72,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-25,2,FALSE,4,3,96,73,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-28,2,TRUE,6,2,98,74,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-30,0,FALSE,1,2,98,75,NA,2023-03-23,2023-03-03
NYR,20222023,2023-03-31,1,FALSE,2,3,99,76,NA,2023-03-23,2023-03-03
NYR,20222023,2023-04-02,2,FALSE,5,2,101,77,NA,2023-03-23,2023-03-03
NYR,20222023,2023-04-05,2,TRUE,6,3,103,78,NA,2023-03-23,2023-03-03
NYR,20222023,2023-04-06,1,FALSE,2,3,104,79,NA,2023-03-23,2023-03-03
NYR,20222023,2023-04-08,2,FALSE,4,0,106,80,NA,2023-03-23,2023-03-03
NYR,20222023,2023-04-10,1,TRUE,2,3,107,81,NA,2023-03-23,2023-03-03
NYR,20222023,2023-04-13,0,TRUE,2,3,107,82,NA,2023-03-23,2023-03-03
NYR,20232024,2023-10-12,2,FALSE,5,1,2,1,NA,2024-03-16,2024-03-08
NYR,20232024,2023-10-14,0,FALSE,3,5,2,2,NA,2024-03-16,2024-03-08
NYR,20232024,2023-10-16,2,TRUE,2,1,4,3,NA,2024-03-16,2024-03-08
NYR,20232024,2023-10-19,0,TRUE,1,4,4,4,NA,2024-03-16,2024-03-08
NYR,20232024,2023-10-21,2,FALSE,4,1,6,5,NA,2024-03-16,2024-03-08
NYR,20232024,2023-10-24,2,FALSE,3,1,8,6,NA,2024-03-16,2024-03-08
NYR,20232024,2023-10-26,2,FALSE,3,0,10,7,NA,2024-03-16,2024-03-08
NYR,20232024,2023-10-28,2,FALSE,4,3,12,8,NA,2024-03-16,2024-03-08
NYR,20232024,2023-10-30,2,FALSE,3,2,14,9,NA,2024-03-16,2024-03-08
NYR,20232024,2023-11-02,2,TRUE,2,1,16,10,NA,2024-03-16,2024-03-08
NYR,20232024,2023-11-04,1,FALSE,4,5,17,11,NA,2024-03-16,2024-03-08
NYR,20232024,2023-11-07,2,TRUE,5,3,19,12,NA,2024-03-16,2024-03-08
NYR,20232024,2023-11-09,2,TRUE,4,1,21,13,NA,2024-03-16,2024-03-08
NYR,20232024,2023-11-12,2,TRUE,4,3,23,14,NA,2024-03-16,2024-03-08
NYR,20232024,2023-11-18,2,FALSE,5,3,25,15,NA,2024-03-16,2024-03-08
NYR,20232024,2023-11-20,0,FALSE,3,6,25,16,NA,2024-03-16,2024-03-08
NYR,20232024,2023-11-22,2,FALSE,1,0,27,17,NA,2024-03-16,2024-03-08
NYR,20232024,2023-11-24,2,FALSE,3,1,29,18,NA,2024-03-16,2024-03-08
NYR,20232024,2023-11-25,2,TRUE,7,4,31,19,NA,2024-03-16,2024-03-08
NYR,20232024,2023-11-27,0,TRUE,1,5,31,20,NA,2024-03-16,2024-03-08
NYR,20232024,2023-11-29,2,TRUE,3,2,33,21,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-02,2,FALSE,4,3,35,22,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-03,2,TRUE,6,5,37,23,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-05,0,FALSE,2,6,37,24,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-09,0,FALSE,0,4,37,25,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-10,2,TRUE,4,1,39,26,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-12,0,TRUE,3,7,39,27,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-15,2,TRUE,5,1,41,28,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-16,2,FALSE,2,1,43,29,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-19,2,FALSE,5,2,45,30,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-22,0,TRUE,3,4,45,31,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-23,2,TRUE,4,3,47,32,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-27,2,TRUE,5,1,49,33,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-29,0,FALSE,3,4,49,34,NA,2024-03-16,2024-03-08
NYR,20232024,2023-12-30,2,FALSE,5,1,51,35,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-02,0,TRUE,1,6,51,36,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-04,2,TRUE,4,1,53,37,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-06,1,FALSE,3,4,54,38,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-08,0,TRUE,3,6,54,39,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-11,0,FALSE,2,5,54,40,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-13,0,FALSE,2,3,54,41,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-14,2,TRUE,2,1,56,42,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-16,2,TRUE,5,2,58,43,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-18,0,FALSE,1,5,58,44,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-20,0,FALSE,1,2,58,45,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-21,2,FALSE,5,2,60,46,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-23,1,FALSE,2,3,61,47,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-26,0,TRUE,2,5,61,48,NA,2024-03-16,2024-03-08
NYR,20232024,2024-01-27,2,FALSE,7,2,63,49,NA,2024-03-16,2024-03-08
NYR,20232024,2024-02-05,2,TRUE,2,1,65,50,NA,2024-03-16,2024-03-08
NYR,20232024,2024-02-07,2,TRUE,3,1,67,51,NA,2024-03-16,2024-03-08
NYR,20232024,2024-02-09,2,FALSE,4,3,69,52,NA,2024-03-16,2024-03-08
NYR,20232024,2024-02-12,2,TRUE,2,0,71,53,NA,2024-03-16,2024-03-08
NYR,20232024,2024-02-15,2,TRUE,7,4,73,54,NA,2024-03-16,2024-03-08
NYR,20232024,2024-02-18,2,FALSE,6,5,75,55,NA,2024-03-16,2024-03-08
NYR,20232024,2024-02-20,2,TRUE,3,1,77,56,NA,2024-03-16,2024-03-08
NYR,20232024,2024-02-22,2,FALSE,5,1,79,57,NA,2024-03-16,2024-03-08
NYR,20232024,2024-02-24,2,FALSE,2,1,81,58,NA,2024-03-16,2024-03-08
NYR,20232024,2024-02-25,0,FALSE,2,4,81,59,NA,2024-03-16,2024-03-08
NYR,20232024,2024-02-28,2,TRUE,4,1,83,60,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-02,1,FALSE,3,4,84,61,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-04,0,TRUE,2,4,84,62,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-09,2,TRUE,4,0,86,63,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-11,2,TRUE,3,1,88,64,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-12,2,FALSE,1,0,90,65,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-14,0,FALSE,3,6,90,66,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-16,2,FALSE,7,4,92,67,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-17,2,TRUE,5,2,94,68,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-19,0,TRUE,2,4,94,69,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-21,2,FALSE,5,2,96,70,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-23,2,TRUE,4,3,98,71,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-26,2,TRUE,6,5,100,72,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-28,2,FALSE,3,2,102,73,NA,2024-03-16,2024-03-08
NYR,20232024,2024-03-30,2,FALSE,8,5,104,74,NA,2024-03-16,2024-03-08
NYR,20232024,2024-04-01,0,TRUE,2,5,104,75,NA,2024-03-16,2024-03-08
NYR,20232024,2024-04-03,2,TRUE,4,3,106,76,NA,2024-03-16,2024-03-08
NYR,20232024,2024-04-05,2,FALSE,4,3,108,77,NA,2024-03-16,2024-03-08
NYR,20232024,2024-04-07,2,TRUE,5,2,110,78,NA,2024-03-16,2024-03-08
NYR,20232024,2024-04-09,0,FALSE,2,4,110,79,NA,2024-03-16,2024-03-08
NYR,20232024,2024-04-11,0,TRUE,1,4,110,80,NA,2024-03-16,2024-03-08
NYR,20232024,2024-04-13,2,TRUE,3,2,112,81,NA,2024-03-16,2024-03-08
NYR,20232024,2024-04-15,2,TRUE,4,0,114,82,NA,2024-03-16,2024-03-08
OTT,20212022,2021-10-14,2,TRUE,3,2,2,1,2022-03-12,NA,2022-03-21
OTT,20212022,2021-10-16,0,FALSE,1,3,2,2,2022-03-12,NA,2022-03-21
OTT,20212022,2021-10-17,2,TRUE,3,2,4,3,2022-03-12,NA,2022-03-21
OTT,20212022,2021-10-21,0,TRUE,1,2,4,4,2022-03-12,NA,2022-03-21
OTT,20212022,2021-10-23,0,TRUE,2,3,4,5,2022-03-12,NA,2022-03-21
OTT,20212022,2021-10-25,0,TRUE,5,7,4,6,2022-03-12,NA,2022-03-21
OTT,20212022,2021-10-29,2,FALSE,4,1,6,7,2022-03-12,NA,2022-03-21
OTT,20212022,2021-11-01,0,FALSE,1,5,6,8,2022-03-12,NA,2022-03-21
OTT,20212022,2021-11-02,1,FALSE,4,5,7,9,2022-03-12,NA,2022-03-21
OTT,20212022,2021-11-04,0,TRUE,1,5,7,10,2022-03-12,NA,2022-03-21
OTT,20212022,2021-11-06,0,TRUE,3,5,7,11,2022-03-12,NA,2022-03-21
OTT,20212022,2021-11-09,0,FALSE,2,3,7,12,2022-03-12,NA,2022-03-21
OTT,20212022,2021-11-11,0,TRUE,0,2,7,13,2022-03-12,NA,2022-03-21
OTT,20212022,2021-11-13,2,TRUE,6,3,9,14,2022-03-12,NA,2022-03-21
OTT,20212022,2021-11-14,0,TRUE,0,4,9,15,2022-03-12,NA,2022-03-21
OTT,20212022,2021-11-22,0,FALSE,5,7,9,16,2022-03-12,NA,2022-03-21
OTT,20212022,2021-11-24,0,FALSE,3,6,9,17,2022-03-12,NA,2022-03-21
OTT,20212022,2021-11-26,0,FALSE,0,4,9,18,2022-03-12,NA,2022-03-21
OTT,20212022,2021-11-27,0,FALSE,2,4,9,19,2022-03-12,NA,2022-03-21
OTT,20212022,2021-12-01,0,TRUE,2,6,9,20,2022-03-12,NA,2022-03-21
OTT,20212022,2021-12-02,2,FALSE,3,2,11,21,2022-03-12,NA,2022-03-21
OTT,20212022,2021-12-04,2,TRUE,6,5,13,22,2022-03-12,NA,2022-03-21
OTT,20212022,2021-12-06,2,FALSE,3,2,15,23,2022-03-12,NA,2022-03-21
OTT,20212022,2021-12-07,0,TRUE,3,5,15,24,2022-03-12,NA,2022-03-21
OTT,20212022,2021-12-11,2,TRUE,4,0,17,25,2022-03-12,NA,2022-03-21
OTT,20212022,2021-12-14,2,FALSE,8,2,19,26,2022-03-12,NA,2022-03-21
OTT,20212022,2021-12-16,0,FALSE,1,2,19,27,2022-03-12,NA,2022-03-21
OTT,20212022,2021-12-18,1,FALSE,3,4,20,28,2022-03-12,NA,2022-03-21
OTT,20212022,2022-01-01,0,FALSE,0,6,20,29,2022-03-12,NA,2022-03-21
OTT,20212022,2022-01-13,2,FALSE,4,1,22,30,2022-03-12,NA,2022-03-21
OTT,20212022,2022-01-15,2,FALSE,6,4,24,31,2022-03-12,NA,2022-03-21
OTT,20212022,2022-01-18,0,TRUE,1,3,24,32,2022-03-12,NA,2022-03-21
OTT,20212022,2022-01-20,0,FALSE,4,6,24,33,2022-03-12,NA,2022-03-21
OTT,20212022,2022-01-22,1,FALSE,2,3,25,34,2022-03-12,NA,2022-03-21
OTT,20212022,2022-01-23,2,FALSE,2,1,27,35,2022-03-12,NA,2022-03-21
OTT,20212022,2022-01-25,2,TRUE,5,0,29,36,2022-03-12,NA,2022-03-21
OTT,20212022,2022-01-27,1,TRUE,2,3,30,37,2022-03-12,NA,2022-03-21
OTT,20212022,2022-01-29,0,TRUE,1,2,30,38,2022-03-12,NA,2022-03-21
OTT,20212022,2022-01-31,2,TRUE,3,2,32,39,2022-03-12,NA,2022-03-21
OTT,20212022,2022-02-01,0,FALSE,1,4,32,40,2022-03-12,NA,2022-03-21
OTT,20212022,2022-02-07,2,TRUE,4,1,34,41,2022-03-12,NA,2022-03-21
OTT,20212022,2022-02-08,2,TRUE,4,3,36,42,2022-03-12,NA,2022-03-21
OTT,20212022,2022-02-10,0,TRUE,0,2,36,43,2022-03-12,NA,2022-03-21
OTT,20212022,2022-02-12,0,TRUE,0,2,36,44,2022-03-12,NA,2022-03-21
OTT,20212022,2022-02-13,2,FALSE,4,1,38,45,2022-03-12,NA,2022-03-21
OTT,20212022,2022-02-15,0,TRUE,2,5,38,46,2022-03-12,NA,2022-03-21
OTT,20212022,2022-02-17,2,FALSE,3,1,40,47,2022-03-12,NA,2022-03-21
OTT,20212022,2022-02-19,1,TRUE,2,3,41,48,2022-03-12,NA,2022-03-21
OTT,20212022,2022-02-20,0,TRUE,1,2,41,49,2022-03-12,NA,2022-03-21
OTT,20212022,2022-02-22,2,TRUE,4,3,43,50,2022-03-12,NA,2022-03-21
OTT,20212022,2022-02-26,0,TRUE,1,2,43,51,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-01,0,FALSE,2,5,43,52,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-03,0,FALSE,0,3,43,53,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-05,0,FALSE,5,8,43,54,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-06,0,FALSE,1,2,43,55,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-08,2,FALSE,4,1,45,56,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-10,2,TRUE,4,3,47,57,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-12,0,TRUE,3,6,47,58,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-14,0,TRUE,3,5,47,59,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-16,0,TRUE,1,4,47,60,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-18,2,TRUE,3,1,49,61,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-19,0,FALSE,1,5,49,62,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-22,0,FALSE,0,3,49,63,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-24,2,FALSE,5,2,51,64,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-26,1,TRUE,3,4,52,65,2022-03-12,NA,2022-03-21
OTT,20212022,2022-03-29,0,FALSE,1,4,52,66,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-01,2,FALSE,5,2,54,67,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-03,2,TRUE,5,2,56,68,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-05,2,FALSE,6,3,58,69,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-07,0,TRUE,2,3,58,70,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-09,0,FALSE,1,5,58,71,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-10,0,TRUE,3,4,58,72,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-12,2,FALSE,4,1,60,73,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-14,2,FALSE,3,2,62,74,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-16,1,TRUE,4,5,63,75,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-18,0,FALSE,2,4,63,76,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-19,2,FALSE,4,3,65,77,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-22,2,FALSE,2,1,67,78,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-23,2,TRUE,6,4,69,79,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-26,2,TRUE,5,4,71,80,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-28,0,TRUE,0,4,71,81,2022-03-12,NA,2022-03-21
OTT,20212022,2022-04-29,2,FALSE,4,2,73,82,2022-03-12,NA,2022-03-21
OTT,20222023,2022-10-13,0,FALSE,1,4,0,1,2023-04-01,NA,2023-03-03
OTT,20222023,2022-10-15,0,FALSE,2,3,0,2,2023-04-01,NA,2023-03-03
OTT,20222023,2022-10-18,2,TRUE,7,5,2,3,2023-04-01,NA,2023-03-03
OTT,20222023,2022-10-20,2,TRUE,5,2,4,4,2023-04-01,NA,2023-03-03
OTT,20222023,2022-10-22,2,TRUE,6,2,6,5,2023-04-01,NA,2023-03-03
OTT,20222023,2022-10-24,2,TRUE,4,2,8,6,2023-04-01,NA,2023-03-03
OTT,20222023,2022-10-27,0,TRUE,2,4,8,7,2023-04-01,NA,2023-03-03
OTT,20222023,2022-10-29,0,FALSE,3,5,8,8,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-01,0,FALSE,3,4,8,9,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-03,0,TRUE,4,5,8,10,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-05,0,TRUE,1,2,8,11,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-08,0,TRUE,4,6,8,12,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-10,1,FALSE,3,4,9,13,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-12,2,FALSE,4,1,11,14,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-14,0,TRUE,2,4,11,15,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-16,2,TRUE,4,1,13,16,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-19,0,TRUE,1,5,13,17,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-21,0,FALSE,1,5,13,18,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-23,0,FALSE,1,4,13,19,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-25,2,FALSE,5,1,15,20,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-27,2,FALSE,3,2,17,21,2023-04-01,NA,2023-03-03
OTT,20222023,2022-11-30,0,TRUE,1,3,17,22,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-02,2,FALSE,3,2,19,23,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-03,2,TRUE,5,2,21,24,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-06,0,TRUE,2,5,21,25,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-08,1,FALSE,3,4,22,26,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-10,2,FALSE,3,2,24,27,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-12,2,TRUE,3,0,26,28,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-14,2,TRUE,3,2,28,29,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-17,2,FALSE,6,3,30,30,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-18,0,FALSE,2,4,30,31,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-20,0,FALSE,1,5,30,32,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-22,1,TRUE,2,3,31,33,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-27,2,TRUE,3,2,33,34,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-29,2,FALSE,4,3,35,35,2023-04-01,NA,2023-03-03
OTT,20222023,2022-12-31,0,FALSE,2,4,35,36,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-01,2,TRUE,3,1,37,37,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-03,2,TRUE,4,0,39,38,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-07,0,TRUE,4,8,39,39,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-09,0,TRUE,0,3,39,40,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-12,2,FALSE,5,3,41,41,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-14,0,FALSE,0,7,41,42,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-16,0,FALSE,1,2,41,43,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-18,2,TRUE,5,4,43,44,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-20,0,FALSE,1,4,43,45,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-21,0,TRUE,1,5,43,46,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-25,2,TRUE,2,1,45,47,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-27,2,FALSE,6,2,47,48,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-28,2,TRUE,5,0,49,49,2023-04-01,NA,2023-03-03
OTT,20222023,2023-01-31,2,FALSE,5,4,51,50,2023-04-01,NA,2023-03-03
OTT,20222023,2023-02-11,0,TRUE,3,6,51,51,2023-04-01,NA,2023-03-03
OTT,20222023,2023-02-13,2,TRUE,4,3,53,52,2023-04-01,NA,2023-03-03
OTT,20222023,2023-02-14,2,FALSE,3,2,55,53,2023-04-01,NA,2023-03-03
OTT,20222023,2023-02-17,1,TRUE,3,4,56,54,2023-04-01,NA,2023-03-03
OTT,20222023,2023-02-19,2,TRUE,7,2,58,55,2023-04-01,NA,2023-03-03
OTT,20222023,2023-02-20,0,FALSE,1,3,58,56,2023-04-01,NA,2023-03-03
OTT,20222023,2023-02-24,0,FALSE,0,4,58,57,2023-04-01,NA,2023-03-03
OTT,20222023,2023-02-25,2,FALSE,5,2,60,58,2023-04-01,NA,2023-03-03
OTT,20222023,2023-02-27,2,TRUE,6,2,62,59,2023-04-01,NA,2023-03-03
OTT,20222023,2023-02-28,2,TRUE,6,1,64,60,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-02,2,FALSE,5,3,66,61,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-04,2,TRUE,5,2,68,62,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-06,0,FALSE,0,5,68,63,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-09,2,FALSE,5,4,70,64,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-11,0,FALSE,2,5,70,65,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-12,0,FALSE,1,5,70,66,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-14,0,FALSE,3,6,70,67,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-16,0,TRUE,4,5,70,68,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-18,1,TRUE,4,5,71,69,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-20,2,FALSE,2,1,73,70,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-21,0,FALSE,1,2,73,71,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-23,2,TRUE,7,2,75,72,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-25,0,FALSE,3,5,75,73,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-27,2,TRUE,5,2,77,74,2023-04-01,NA,2023-03-03
OTT,20222023,2023-03-30,2,TRUE,5,4,79,75,2023-04-01,NA,2023-03-03
OTT,20222023,2023-04-01,0,TRUE,0,3,79,76,2023-04-01,NA,2023-03-03
OTT,20222023,2023-04-02,1,FALSE,3,4,80,77,2023-04-01,NA,2023-03-03
OTT,20222023,2023-04-04,1,FALSE,2,3,81,78,2023-04-01,NA,2023-03-03
OTT,20222023,2023-04-06,0,FALSE,2,7,81,79,2023-04-01,NA,2023-03-03
OTT,20222023,2023-04-08,2,TRUE,7,4,83,80,2023-04-01,NA,2023-03-03
OTT,20222023,2023-04-10,2,TRUE,3,2,85,81,2023-04-01,NA,2023-03-03
OTT,20222023,2023-04-13,1,FALSE,3,4,86,82,2023-04-01,NA,2023-03-03
OTT,20232024,2023-10-11,0,FALSE,3,5,0,1,2024-03-19,NA,2024-03-08
