game_id,season,game_date,home_team,home_score,away_team,away_score,last_period
2021020442,20212022,2021-12-14,PIT,5,MTL,2,REG
2021020454,20212022,2021-12-16,MTL,3,PHI,2,SO
2021020537,20212022,2021-12-28,TBL,5,MTL,4,OT
2021020710,20212022,2022-01-20,VGK,4,MTL,3,OT
2021020666,20212022,2022-02-08,MTL,1,NJD,7,REG
2021020587,20212022,2022-02-10,MTL,2,WSH,5,REG
2021020796,20212022,2022-02-17,MTL,3,STL,2,OT
2021020491,20212022,2022-02-20,NYI,2,MTL,3,SO
2021020601,20212022,2022-02-21,MTL,5,TOR,2,REG
2021020830,20212022,2022-02-26,OTT,1,MTL,2,REG
2021020856,20212022,2022-03-01,WPG,8,MTL,4,REG
2021020914,20212022,2022-03-09,VAN,5,MTL,3,REG
2021020933,20212022,2022-03-12,MTL,3,SEA,4,SO
2021020944,20212022,2022-03-13,PHI,3,MTL,4,OT
2021020983,20212022,2022-03-19,MTL,5,OTT,1,REG
2021021035,20212022,2022-03-26,MTL,4,TOR,2,REG
2021021047,20212022,2022-03-27,NJD,3,MTL,2,SO
2021021091,20212022,2022-04-02,TBL,4,MTL,5,SO
2021021114,20212022,2022-04-05,MTL,3,OTT,6,REG
2021020512,20212022,2022-04-07,NJD,4,MTL,7,REG
2021021142,20212022,2022-04-09,TOR,3,MTL,2,REG
2021021162,20212022,2022-04-11,MTL,2,WPG,4,REG
2021021193,20212022,2022-04-15,MTL,0,NYI,3,REG
2021021198,20212022,2022-04-16,MTL,4,WSH,8,REG
2021021233,20212022,2022-04-21,MTL,3,PHI,6,REG
2021021250,20212022,2022-04-23,OTT,6,MTL,4,REG
2021020505,20212022,2022-04-27,NYR,3,MTL,4,REG
2021020014,20212022,2021-10-14,NSH,3,SEA,4,REG
2021020059,20212022,2021-10-21,NSH,1,NYR,3,REG
2021020076,20212022,2021-10-23,WPG,6,NSH,4,REG
2021020092,20212022,2021-10-26,NSH,3,SJS,1,REG
2021020121,20212022,2021-10-30,NSH,3,NYI,2,SO
2021020159,20212022,2021-11-05,VAN,2,NSH,3,REG
2021020201,20212022,2021-11-11,STL,3,NSH,4,OT
2021020232,20212022,2021-11-16,TOR,3,NSH,0,REG
2021020298,20212022,2021-11-24,NSH,2,VGK,5,REG
2021020312,20212022,2021-11-26,NSH,4,NJD,2,REG
2021020404,20212022,2021-12-09,NYI,3,NSH,4,REG
2021020413,20212022,2021-12-10,NJD,2,NSH,3,REG
2021020431,20212022,2021-12-12,NYR,0,NSH,1,REG
2021020546,20212022,2021-12-29,WSH,5,NSH,3,REG
2021020593,20212022,2022-01-04,VGK,2,NSH,3,REG
2021020685,20212022,2022-01-17,STL,5,NSH,3,REG
2021020696,20212022,2022-01-18,NSH,1,VAN,3,REG
2021020708,20212022,2022-01-20,NSH,5,WPG,2,REG
2021020751,20212022,2022-01-25,SEA,2,NSH,4,REG
2021020803,20212022,2022-02-01,NSH,4,VAN,2,REG
2021020499,20212022,2022-02-12,NSH,2,WPG,5,REG
2021021095,20212022,2022-02-15,NSH,1,WSH,4,REG
2021020834,20212022,2022-02-26,NSH,2,TBL,3,REG
2021020863,20212022,2022-03-02,SEA,4,NSH,3,REG
2021020889,20212022,2022-03-05,SJS,0,NSH,8,REG
2021020937,20212022,2022-03-12,NSH,4,STL,7,REG
2021020958,20212022,2022-03-15,NSH,4,PIT,1,REG
2021020970,20212022,2022-03-17,PHI,5,NSH,4,REG
2021020987,20212022,2022-03-19,NSH,6,TOR,3,REG
2021021026,20212022,2022-03-24,VGK,6,NSH,1,REG
2021021051,20212022,2022-03-27,NSH,5,PHI,4,REG
2021021064,20212022,2022-03-29,NSH,4,OTT,1,REG
2021020250,20212022,2022-04-07,OTT,2,NSH,3,REG
2021021157,20212022,2022-04-10,PIT,3,NSH,2,OT
2021021188,20212022,2022-04-12,NSH,1,SJS,0,OT
2021021213,20212022,2022-04-17,NSH,3,STL,8,REG
2021021252,20212022,2022-04-23,TBL,6,NSH,2,REG
2021020043,20212022,2021-10-19,NJD,4,SEA,2,REG
2021020056,20212022,2021-10-21,NJD,1,WSH,4,REG
2021020119,20212022,2021-10-30,PIT,2,NJD,4,REG
2021020173,20212022,2021-11-06,SJS,2,NJD,3,SO
2021020199,20212022,2021-11-11,NJD,4,NYI,0,REG
2021020226,20212022,2021-11-14,NYR,4,NJD,3,SO
2021020264,20212022,2021-11-20,TBL,3,NJD,5,REG
2021020327,20212022,2021-11-28,NJD,5,PHI,2,REG
2021020339,20212022,2021-11-30,NJD,2,SJS,5,REG
2021020363,20212022,2021-12-03,WPG,8,NJD,4,REG
2021020234,20212022,2021-12-06,NJD,2,OTT,3,SO
2021020398,20212022,2021-12-08,NJD,3,PHI,0,REG
2021020422,20212022,2021-12-11,NYI,4,NJD,2,REG
2021020441,20212022,2021-12-14,PHI,6,NJD,1,REG
2021020457,20212022,2021-12-16,NJD,3,VGK,5,REG
2021020482,20212022,2021-12-19,NJD,2,PIT,3,REG
2021020578,20212022,2022-01-02,WSH,3,NJD,4,OT
2021020653,20212022,2022-01-13,NYI,3,NJD,2,REG
2021020759,20212022,2022-01-27,TBL,3,NJD,2,REG
2021020683,20212022,2022-01-31,TOR,6,NJD,4,REG
2021020798,20212022,2022-02-01,NJD,1,TOR,7,REG
2021021128,20212022,2022-02-07,OTT,4,NJD,1,REG
2021020529,20212022,2022-02-10,STL,4,NJD,7,REG
2021020817,20212022,2022-02-13,NJD,2,PIT,4,REG
2021020631,20212022,2022-02-15,NJD,3,TBL,6,REG
2021020497,20212022,2022-02-24,PIT,1,NJD,6,REG
2021020847,20212022,2022-02-28,NJD,7,VAN,2,REG
2021020875,20212022,2022-03-04,NYR,3,NJD,1,REG
2021020891,20212022,2022-03-06,NJD,3,STL,2,OT
2021020921,20212022,2022-03-10,NJD,1,WPG,2,REG
2021020961,20212022,2022-03-15,VAN,6,NJD,3,REG
2021021005,20212022,2022-03-22,NJD,7,NYR,4,REG
2021021015,20212022,2022-03-23,TOR,3,NJD,2,REG
2021021038,20212022,2022-03-26,WSH,4,NJD,3,REG
2021021102,20212022,2022-04-03,NJD,3,NYI,4,REG
2021021117,20212022,2022-04-05,NJD,1,NYR,3,REG
2021021209,20212022,2022-04-16,SEA,4,NJD,3,SO
2021021219,20212022,2022-04-18,VGK,2,NJD,3,REG
2021021274,20212022,2022-04-26,OTT,5,NJD,4,OT
2021020082,20212022,2021-10-24,VGK,0,NYI,2,REG
2021020170,20212022,2021-11-06,WPG,0,NYI,2,REG
2021020230,20212022,2021-11-15,TBL,4,NYI,1,REG
2021020276,20212022,2021-11-21,NYI,0,TOR,3,REG
2021020294,20212022,2021-11-24,NYI,1,NYR,4,REG
2021020307,20212022,2021-11-26,NYI,0,PIT,1,REG
2021020355,20212022,2021-12-02,NYI,1,SJS,2,OT
2021020391,20212022,2021-12-07,OTT,3,NYI,5,REG
2021020483,20212022,2021-12-19,NYI,3,VGK,4,SO
2021020670,20212022,2022-01-15,NYI,0,WSH,2,REG
2021020684,20212022,2022-01-17,NYI,4,PHI,1,REG
2021020340,20212022,2022-01-18,PHI,3,NYI,4,SO
2021021211,20212022,2022-01-22,NYI,1,TOR,3,REG
2021020746,20212022,2022-01-25,NYI,4,PHI,3,REG
2021020799,20212022,2022-02-01,NYI,4,OTT,1,REG
2021020777,20212022,2022-02-02,NYI,0,SEA,3,REG
2021020598,20212022,2022-02-09,VAN,3,NYI,6,REG
2021020595,20212022,2022-02-22,SEA,2,NYI,5,REG
2021020821,20212022,2022-02-24,SJS,4,NYI,3,SO
2021020866,20212022,2022-03-03,NYI,3,VAN,4,REG
2021020882,20212022,2022-03-05,NYI,2,STL,1,REG
2021020928,20212022,2022-03-11,NYI,5,WPG,2,REG
2021020956,20212022,2022-03-15,WSH,4,NYI,3,SO
2021020328,20212022,2022-03-17,NYR,1,NYI,2,REG
2021020994,20212022,2022-03-20,PHI,2,NYI,1,REG
2021021021,20212022,2022-03-22,NYI,3,OTT,0,REG
2021021048,20212022,2022-03-27,NYI,1,TBL,4,REG
2021021086,20212022,2022-04-01,NYR,0,NYI,3,REG
2021021147,20212022,2022-04-09,STL,6,NYI,1,REG
2021020922,20212022,2022-04-12,NYI,5,PIT,4,SO
2021021185,20212022,2022-04-14,PIT,6,NYI,3,REG
2021020723,20212022,2022-04-17,TOR,4,NYI,2,REG
2021021237,20212022,2022-04-21,NYI,3,NYR,6,REG
2021021279,20212022,2022-04-26,WSH,1,NYI,4,REG
2021020513,20212022,2022-04-28,NYI,5,WSH,1,REG
2021021292,20212022,2022-04-29,NYI,4,TBL,6,REG
2021020004,20212022,2021-10-13,WSH,5,NYR,1,REG
2021020035,20212022,2021-10-18,TOR,1,NYR,2,OT
2021020067,20212022,2021-10-23,OTT,2,NYR,3,REG
2021020131,20212022,2021-10-31,SEA,1,NYR,3,REG
2021020141,20212022,2021-11-02,VAN,3,NYR,2,OT
2021020248,20212022,2021-11-18,TOR,2,NYR,1,REG
2021020349,20212022,2021-12-01,NYR,4,PHI,1,REG
2021020362,20212022,2021-12-03,NYR,1,SJS,0,REG
2021020465,20212022,2021-12-17,NYR,2,VGK,3,SO
2021020561,20212022,2021-12-31,TBL,3,NYR,4,SO
2021020576,20212022,2022-01-02,NYR,4,TBL,0,REG
2021020608,20212022,2022-01-06,VGK,5,NYR,1,REG
2021020660,20212022,2022-01-13,SJS,0,NYR,3,REG
2021020671,20212022,2022-01-15,PHI,2,NYR,3,REG
2021020702,20212022,2022-01-19,NYR,6,TOR,3,REG
2021020785,20212022,2022-01-30,NYR,3,SEA,2,REG
2021020263,20212022,2022-02-20,OTT,1,NYR,2,REG
2021020818,20212022,2022-02-24,NYR,4,WSH,1,REG
2021020833,20212022,2022-02-26,PIT,1,NYR,0,REG
2021020839,20212022,2022-02-27,NYR,2,VAN,5,REG
2021020861,20212022,2022-03-02,NYR,5,STL,3,REG
2021020895,20212022,2022-03-06,WPG,1,NYR,4,REG
2021020924,20212022,2022-03-10,STL,6,NYR,2,REG
2021020984,20212022,2022-03-19,TBL,1,NYR,2,REG
2021021029,20212022,2022-03-25,NYR,5,PIT,1,REG
2021021062,20212022,2022-03-29,PIT,2,NYR,3,REG
2021021103,20212022,2022-04-03,NYR,3,PHI,4,SO
2021021129,20212022,2022-04-07,NYR,3,PIT,0,REG
2021021144,20212022,2022-04-09,NYR,5,OTT,1,REG
2021021177,20212022,2022-04-13,PHI,0,NYR,4,REG
2021021224,20212022,2022-04-19,NYR,3,WPG,0,REG
2021021302,20212022,2022-04-29,NYR,3,WSH,2,REG
2021020008,20212022,2021-10-14,OTT,3,TOR,2,REG
2021020022,20212022,2021-10-16,TOR,3,OTT,1,REG
2021020053,20212022,2021-10-21,OTT,1,SJS,2,REG
2021020084,20212022,2021-10-25,OTT,5,WSH,7,REG
2021020151,20212022,2021-11-04,OTT,1,VGK,5,REG
2021020165,20212022,2021-11-06,OTT,3,TBL,5,REG
2021020212,20212022,2021-11-13,OTT,6,PIT,3,REG
2021020302,20212022,2021-11-24,SJS,6,OTT,3,REG
2021020347,20212022,2021-12-01,OTT,2,VAN,6,REG
2021020421,20212022,2021-12-11,OTT,4,TBL,0,REG
2021020455,20212022,2021-12-16,TBL,2,OTT,1,REG
2021020473,20212022,2021-12-18,PHI,4,OTT,3,OT
2021020567,20212022,2022-01-01,TOR,6,OTT,0,REG
2021020707,20212022,2022-01-20,PIT,6,OTT,4,REG
2021020726,20212022,2022-01-22,WSH,3,OTT,2,OT
2021020559,20212022,2022-02-10,OTT,0,PIT,2,REG
2021020526,20212022,2022-02-13,WSH,1,OTT,4,REG
2021020495,20212022,2022-02-15,OTT,2,STL,5,REG
2021020852,20212022,2022-03-01,TBL,5,OTT,2,REG
2021020896,20212022,2022-03-06,VGK,2,OTT,1,REG
2021020908,20212022,2022-03-08,STL,1,OTT,4,REG
2021020918,20212022,2022-03-10,OTT,4,SEA,3,OT
2021020977,20212022,2022-03-18,OTT,3,PHI,1,REG
2021020675,20212022,2022-03-24,WPG,2,OTT,5,REG
2021021155,20212022,2022-04-10,OTT,3,WPG,4,REG
2021021199,20212022,2022-04-16,OTT,4,TOR,5,OT
2021020611,20212022,2022-04-18,SEA,4,OTT,2,REG
2021020625,20212022,2022-04-19,VAN,3,OTT,4,SO
2021021303,20212022,2022-04-29,PHI,2,OTT,4,REG
2021020018,20212022,2021-10-15,PHI,4,VAN,5,SO
2021020036,20212022,2021-10-18,PHI,6,SEA,1,REG
2021020106,20212022,2021-10-28,VAN,1,PHI,2,REG
2021020153,20212022,2021-11-04,PIT,3,PHI,2,OT
2021020168,20212022,2021-11-06,WSH,1,PHI,2,REG
2021020192,20212022,2021-11-10,PHI,0,TOR,3,REG
2021020252,20212022,2021-11-18,PHI,3,TBL,4,SO
2021020287,20212022,2021-11-23,TBL,4,PHI,0,REG
2021020378,20212022,2021-12-05,PHI,1,TBL,7,REG
2021020418,20212022,2021-12-10,VGK,3,PHI,4,REG
2021020551,20212022,2021-12-29,SEA,2,PHI,3,OT
2021020557,20212022,2021-12-30,SJS,3,PHI,2,OT
2021020604,20212022,2022-01-06,PHI,2,PIT,6,REG
2021020616,20212022,2022-01-08,PHI,2,SJS,3,OT
2021020801,20212022,2022-02-01,PHI,3,WPG,1,REG
2021020514,20212022,2022-02-15,PIT,5,PHI,4,OT
2021020496,20212022,2022-02-17,PHI,3,WSH,5,REG
2021020848,20212022,2022-02-22,PHI,1,STL,4,REG
2021020832,20212022,2022-02-26,PHI,2,WSH,1,REG
2021020905,20212022,2022-03-08,PHI,2,VGK,1,REG
2021021023,20212022,2022-03-24,STL,2,PHI,5,REG
2021021093,20212022,2022-04-02,PHI,3,TOR,6,REG
2021021170,20212022,2022-04-12,WSH,9,PHI,2,REG
2021021220,20212022,2022-04-19,TOR,5,PHI,2,REG
2021021264,20212022,2022-04-24,PHI,4,PIT,1,REG
2021021288,20212022,2022-04-27,WPG,4,PHI,0,REG
2021020001,20212022,2021-10-12,TBL,2,PIT,6,REG
2021020071,20212022,2021-10-23,PIT,7,TOR,1,REG
2021020091,20212022,2021-10-26,PIT,1,TBL,5,REG
2021020227,20212022,2021-11-14,WSH,6,PIT,1,REG
2021020261,20212022,2021-11-20,TOR,0,PIT,2,REG
2021020284,20212022,2021-11-22,WPG,1,PIT,3,REG
2021020295,20212022,2021-11-24,PIT,4,VAN,1,REG
2021020376,20212022,2021-12-04,VAN,1,PIT,4,REG
2021020387,20212022,2021-12-06,SEA,1,PIT,6,REG
2021020414,20212022,2021-12-10,WSH,2,PIT,4,REG
2021020577,20212022,2022-01-02,PIT,8,SJS,5,REG
2021020597,20212022,2022-01-05,PIT,5,STL,3,REG
2021020678,20212022,2022-01-15,SJS,1,PIT,2,OT
2021020688,20212022,2022-01-17,VGK,3,PIT,5,REG
2021020733,20212022,2022-01-23,PIT,3,WPG,2,SO
2021020762,20212022,2022-01-27,PIT,1,SEA,2,OT
2021020802,20212022,2022-02-01,PIT,3,WSH,4,OT
2021020542,20212022,2022-02-17,TOR,4,PIT,1,REG
2021020864,20212022,2022-03-03,TBL,1,PIT,5,REG
2021020929,20212022,2022-03-11,PIT,5,VGK,2,REG
2021020972,20212022,2022-03-17,STL,2,PIT,3,SO
2021021146,20212022,2022-04-09,PIT,3,WSH,6,REG
2021020033,20212022,2021-10-16,SJS,4,WPG,3,REG
2021020063,20212022,2021-10-22,TOR,3,SJS,5,REG
2021020126,20212022,2021-10-30,SJS,2,WPG,1,OT
2021020155,20212022,2021-11-04,SJS,3,STL,5,REG
2021020202,20212022,2021-11-11,WPG,4,SJS,1,REG
2021020253,20212022,2021-11-18,STL,4,SJS,1,REG
2021020273,20212022,2021-11-20,SJS,0,WSH,4,REG
2021020316,20212022,2021-11-26,SJS,1,TOR,4,REG
2021020450,20212022,2021-12-14,SJS,1,SEA,3,REG
2021020464,20212022,2021-12-16,SJS,2,VAN,5,REG
2021020712,20212022,2022-01-20,SEA,3,SJS,2,REG
2021020731,20212022,2022-01-22,SJS,1,TBL,7,REG
2021020754,20212022,2022-01-26,WSH,1,SJS,4,REG
2021020797,20212022,2022-02-01,TBL,3,SJS,2,OT
2021020502,20212022,2022-02-17,SJS,4,VAN,5,OT
2021021161,20212022,2022-02-20,SJS,1,VGK,4,REG
2021020846,20212022,2022-02-27,SJS,3,SEA,1,REG
2021020858,20212022,2022-03-01,VGK,3,SJS,1,REG
2021021152,20212022,2022-04-09,VAN,4,SJS,2,REG
2021021243,20212022,2022-04-21,SJS,1,STL,3,REG
2021021269,20212022,2022-04-24,VGK,4,SJS,5,SO
2021021312,20212022,2022-04-29,SEA,3,SJS,0,REG
2021020002,20212022,2021-10-12,VGK,4,SEA,3,REG
2021020078,20212022,2021-10-23,SEA,2,VAN,4,REG
2021020191,20212022,2021-11-09,VGK,4,SEA,2,REG
2021020280,20212022,2021-11-21,SEA,5,WSH,2,REG
2021020306,20212022,2021-11-26,TBL,3,SEA,0,REG
2021020411,20212022,2021-12-09,SEA,0,WPG,3,REG
2021020574,20212022,2022-01-01,SEA,2,VAN,5,REG
2021020656,20212022,2022-01-13,STL,2,SEA,1,REG
2021020720,20212022,2022-01-21,SEA,0,STL,5,REG
2021020488,20212022,2022-02-14,SEA,2,TOR,6,REG
2021020621,20212022,2022-02-17,WPG,5,SEA,3,REG
2021020534,20212022,2022-02-21,VAN,5,SEA,2,REG
2021020884,20212022,2022-03-05,WSH,5,SEA,2,REG
2021020902,20212022,2022-03-08,TOR,6,SEA,4,REG
2021020967,20212022,2022-03-16,SEA,1,TBL,4,REG
2021021073,20212022,2022-03-30,SEA,0,VGK,3,REG
2021021089,20212022,2022-04-01,SEA,2,VGK,5,REG
2021021124,20212022,2022-04-06,STL,4,SEA,1,REG
2021021284,20212022,2022-04-26,VAN,5,SEA,2,REG
2021021179,20212022,2022-05-01,WPG,4,SEA,3,REG
2021020051,20212022,2021-10-20,VGK,1,STL,3,REG
2021020188,20212022,2021-11-09,WPG,2,STL,3,SO
2021020282,20212022,2021-11-22,STL,5,VGK,2,REG
2021020341,20212022,2021-11-30,STL,4,TBL,3,SO
2021020353,20212022,2021-12-02,TBL,4,STL,2,REG
2021020486,20212022,2021-12-19,WPG,4,STL,2,REG
2021020613,20212022,2022-01-07,STL,5,WSH,1,REG
2021020674,20212022,2022-01-15,STL,5,TOR,6,REG
2021020735,20212022,2022-01-23,VAN,1,STL,3,REG
2021020780,20212022,2022-01-29,STL,1,WPG,4,REG
2021020509,20212022,2022-02-19,TOR,3,STL,6,REG
2021020947,20212022,2022-03-13,STL,3,WPG,4,OT
2021021008,20212022,2022-03-22,WSH,2,STL,5,REG
2021021056,20212022,2022-03-28,STL,4,VAN,1,REG
2021021071,20212022,2022-03-30,VAN,3,STL,4,REG
2021021306,20212022,2022-04-29,STL,4,VGK,7,REG
2021020027,20212022,2021-10-16,WSH,1,TBL,2,OT
2021020132,20212022,2021-11-01,TBL,3,WSH,2,REG
2021020149,20212022,2021-11-04,TOR,2,TBL,1,OT
2021020402,20212022,2021-12-09,TOR,3,TBL,5,REG
2021020501,20212022,2021-12-21,VGK,3,TBL,4,REG
2021020652,20212022,2022-01-13,TBL,4,VAN,2,REG
2021020775,20212022,2022-01-29,TBL,2,VGK,3,SO
2021020911,20212022,2022-03-08,WPG,7,TBL,4,REG
2021020950,20212022,2022-03-13,VAN,1,TBL,2,REG
2021021109,20212022,2022-04-04,TBL,2,TOR,6,REG
2021021123,20212022,2022-04-06,WSH,4,TBL,3,REG
2021021200,20212022,2022-04-16,TBL,7,WPG,4,REG
2021021234,20212022,2022-04-21,TBL,8,TOR,1,REG
2021020135,20212022,2021-11-02,TOR,4,VGK,0,REG
2021020380,20212022,2021-12-05,WPG,6,TOR,3,REG
2021020643,20212022,2022-01-11,VGK,3,TOR,4,SO
2021020479,20212022,2022-02-12,VAN,3,TOR,2,REG
2021020849,20212022,2022-02-28,WSH,3,TOR,5,REG
2021020880,20212022,2022-03-05,TOR,4,VAN,6,REG
2021021075,20212022,2022-03-31,TOR,7,WPG,3,REG
2021021183,20212022,2022-04-14,TOR,7,WSH,3,REG
2021021265,20212022,2022-04-24,WSH,3,TOR,4,SO
2021020222,20212022,2021-11-13,VGK,7,VAN,4,REG
2021020259,20212022,2021-11-19,VAN,3,WPG,2,REG
2021020417,20212022,2021-12-10,VAN,4,WPG,3,SO
2021020680,20212022,2022-01-16,WSH,2,VAN,4,REG
2021020765,20212022,2022-01-27,WPG,1,VAN,5,REG
2021020931,20212022,2022-03-11,VAN,3,WSH,4,OT
2021021106,20212022,2022-04-03,VAN,2,VGK,3,OT
2021021126,20212022,2022-04-06,VGK,1,VAN,5,REG
2021021175,20212022,2022-04-12,VAN,5,VGK,4,OT
2021020582,20212022,2022-01-02,VGK,4,WPG,5,OT
2021020740,20212022,2022-01-24,WSH,0,VGK,1,REG
2021020959,20212022,2022-03-15,WPG,7,VGK,3,REG
2021021011,20212022,2022-03-22,WPG,4,VGK,0,REG
2021021231,20212022,2022-04-20,VGK,4,WSH,3,OT
2021020469,20212022,2021-12-17,WPG,2,WSH,5,REG
2021020695,20212022,2022-01-18,WSH,4,WPG,3,OT
2022020009,20222023,2022-10-12,ANA,5,SEA,4,OT
2022020032,20222023,2022-10-15,NYI,7,ANA,1,REG
2022020039,20222023,2022-10-17,NYR,6,ANA,4,REG
2022020048,20222023,2022-10-18,NJD,4,ANA,2,REG
2022020059,20222023,2022-10-20,BOS,2,ANA,1,SO
2022020088,20222023,2022-10-23,DET,5,ANA,1,REG
2022020110,20222023,2022-10-26,ANA,2,TBL,4,REG
2022020121,20222023,2022-10-28,VGK,4,ANA,0,REG
2022020142,20222023,2022-10-30,ANA,4,TOR,3,OT
2022020158,20222023,2022-11-01,SJS,5,ANA,6,SO
2022020171,20222023,2022-11-03,VAN,8,ANA,5,REG
2022020188,20222023,2022-11-05,SJS,4,ANA,5,SO
2022020192,20222023,2022-11-06,ANA,3,FLA,5,REG
2022020210,20222023,2022-11-09,ANA,1,MIN,4,REG
2022020234,20222023,2022-11-12,ANA,2,CHI,3,REG
2022020255,20222023,2022-11-15,ANA,3,DET,2,OT
2022020266,20222023,2022-11-17,WPG,3,ANA,2,REG
2022020282,20222023,2022-11-19,STL,6,ANA,2,REG
2022020296,20222023,2022-11-21,STL,3,ANA,1,REG
2022020314,20222023,2022-11-23,ANA,3,NYR,2,REG
2022020323,20222023,2022-11-25,ANA,1,OTT,5,REG
2022020343,20222023,2022-11-27,ANA,4,SEA,5,REG
2022020356,20222023,2022-11-29,NSH,2,ANA,1,OT
2022020371,20222023,2022-12-01,DAL,5,ANA,0,REG
2022020379,20222023,2022-12-03,MIN,5,ANA,4,SO
2022020392,20222023,2022-12-04,WPG,5,ANA,2,REG
2022020410,20222023,2022-12-06,ANA,4,CAR,3,OT
2022020433,20222023,2022-12-09,ANA,1,SJS,6,REG
2022020451,20222023,2022-12-12,OTT,3,ANA,0,REG
2022020454,20222023,2022-12-13,TOR,7,ANA,0,REG
2022020469,20222023,2022-12-15,MTL,2,ANA,5,REG
2022020486,20222023,2022-12-17,EDM,3,ANA,4,REG
2022020516,20222023,2022-12-20,LAK,4,ANA,1,REG
2022020524,20222023,2022-12-21,ANA,1,MIN,4,REG
2022020544,20222023,2022-12-23,ANA,2,CGY,3,OT
2022020562,20222023,2022-12-28,ANA,3,VGK,2,SO
2022020574,20222023,2022-12-30,ANA,1,NSH,6,REG
2022020597,20222023,2023-01-02,ANA,1,PHI,4,REG
2022020611,20222023,2023-01-04,ANA,2,DAL,0,REG
2022020627,20222023,2023-01-06,ANA,5,SJS,4,OT
2022020644,20222023,2023-01-08,ANA,1,BOS,7,REG
2022020660,20222023,2023-01-11,ANA,2,EDM,6,REG
2022020675,20222023,2023-01-13,ANA,2,NJD,6,REG
2022020700,20222023,2023-01-16,PIT,4,ANA,3,OT
2022020705,20222023,2023-01-17,PHI,5,ANA,2,REG
2022020717,20222023,2023-01-19,CBJ,3,ANA,5,REG
2022020732,20222023,2023-01-21,BUF,6,ANA,3,REG
2022020763,20222023,2023-01-24,ARI,2,ANA,5,REG
2022020776,20222023,2023-01-26,COL,3,ANA,5,REG
2022020796,20222023,2023-01-28,ANA,2,ARI,1,OT
2022020811,20222023,2023-02-06,DAL,3,ANA,2,SO
2022020818,20222023,2023-02-07,CHI,2,ANA,3,OT
2022020831,20222023,2023-02-10,ANA,3,PIT,6,REG
2022020849,20222023,2023-02-12,VGK,7,ANA,2,REG
2022020868,20222023,2023-02-15,ANA,3,BUF,7,REG
2022020882,20222023,2023-02-17,ANA,3,LAK,6,REG
2022020902,20222023,2023-02-20,FLA,4,ANA,3,OT
2022020908,20222023,2023-02-21,TBL,6,ANA,1,REG
2022020920,20222023,2023-02-23,WSH,2,ANA,4,REG
2022020938,20222023,2023-02-25,CAR,2,ANA,3,REG
2022020957,20222023,2023-02-27,ANA,4,CHI,2,REG
2022020973,20222023,2023-03-01,ANA,2,WSH,3,OT
2022020987,20222023,2023-03-03,ANA,3,MTL,2,REG
2022021021,20222023,2023-03-07,SEA,5,ANA,2,REG
2022021024,20222023,2023-03-08,VAN,3,ANA,2,OT
2022021037,20222023,2023-03-10,CGY,1,ANA,3,REG
2022021060,20222023,2023-03-12,ANA,4,NSH,5,OT
2022021079,20222023,2023-03-15,ANA,3,NYI,6,REG
2022021094,20222023,2023-03-17,ANA,7,CBJ,4,REG
2022021114,20222023,2023-03-19,ANA,1,VAN,2,REG
2022021131,20222023,2023-03-21,ANA,1,CGY,5,REG
2022021146,20222023,2023-03-23,ANA,2,WPG,3,REG
2022021164,20222023,2023-03-25,ANA,3,STL,6,REG
2022021174,20222023,2023-03-27,ANA,1,COL,5,REG
2022021198,20222023,2023-03-30,SEA,4,ANA,1,REG
2022021213,20222023,2023-04-01,EDM,6,ANA,0,REG
2022021224,20222023,2023-04-02,CGY,5,ANA,4,REG
2022021242,20222023,2023-04-05,ANA,1,EDM,3,REG
2022021260,20222023,2023-04-08,ARI,5,ANA,4,OT
2022021274,20222023,2023-04-09,ANA,4,COL,5,OT
2022021294,20222023,2023-04-11,ANA,2,VAN,3,REG
2022021310,20222023,2023-04-13,ANA,3,LAK,5,REG
2022020011,20222023,2022-10-13,PIT,6,ARI,2,REG
2022020027,20222023,2022-10-15,BOS,6,ARI,3,REG
2022020040,20222023,2022-10-17,TOR,2,ARI,4,REG
2022020060,20222023,2022-10-20,MTL,6,ARI,2,REG
2022020076,20222023,2022-10-22,OTT,6,ARI,2,REG
2022020098,20222023,2022-10-25,CBJ,3,ARI,6,REG
2022020126,20222023,2022-10-28,ARI,2,WPG,3,OT
2022020141,20222023,2022-10-30,ARI,2,NYR,3,REG
2022020156,20222023,2022-11-01,ARI,3,FLA,1,REG
2022020172,20222023,2022-11-03,ARI,2,DAL,7,REG
2022020178,20222023,2022-11-05,WSH,2,ARI,3,REG
2022020196,20222023,2022-11-08,BUF,1,ARI,4,REG
2022020216,20222023,2022-11-10,NYI,0,ARI,2,REG
2022020227,20222023,2022-11-12,NJD,4,ARI,2,REG
2022020239,20222023,2022-11-13,NYR,4,ARI,1,REG
2022020270,20222023,2022-11-17,VGK,4,ARI,1,REG
2022020297,20222023,2022-11-21,NSH,4,ARI,3,SO
2022020303,20222023,2022-11-23,CAR,0,ARI,4,REG
2022020325,20222023,2022-11-25,DET,4,ARI,3,SO
2022020341,20222023,2022-11-27,MIN,4,ARI,3,REG
2022020375,20222023,2022-12-01,LAK,5,ARI,3,REG
2022020388,20222023,2022-12-03,VAN,3,ARI,2,OT
2022020401,20222023,2022-12-05,CGY,3,ARI,2,REG
2022020416,20222023,2022-12-07,EDM,8,ARI,2,REG
2022020431,20222023,2022-12-09,ARI,4,BOS,3,REG
2022020445,20222023,2022-12-11,ARI,5,PHI,4,OT
